Date,Tournament,Surface,Rd,Rk,vRk,Result,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
28-Jul-03,Serbia & Montenegro F6,Clay,SF,709,785,Nicolas Renavand [FRA] d. Djokovic,6-4 7-6(1),,,,,,,,
28-Jul-03,Serbia & Montenegro F6,Clay,QF,709,666,Djokovic d. Ivan Cerovic [CRO],6-3 6-2,,,,,,,,
28-Jul-03,Serbia & Montenegro F6,Clay,R16,709,566,Djokovic d. (5)Domenic Marafiote [AUS],7-6(7) RET,,,,,,,,
28-Jul-03,Serbia & Montenegro F6,Clay,R32,709,,Djokovic d. (Q)Gerard Solves [FRA],6-3 7-5,,,,,,,,
21-Jul-03,Serbia & Montenegro F5,Clay,R32,774,604,Mohamed Mamoun [EGY] d. Djokovic,6-7(5) 7-5 2-0 RET,,,,,,,,
14-Jul-03,Serbia & Montenegro F4,Clay,SF,768,415,(2)Todor Enev [BUL] d. (WC)Djokovic,6-1 6-3,,,,,,,,
14-Jul-03,Serbia & Montenegro F4,Clay,QF,768,952,(WC)Djokovic d. Christopher Koderisch [GER],6-1 6-3,,,,,,,,
14-Jul-03,Serbia & Montenegro F4,Clay,R16,768,1079,(WC)Djokovic d. (Q)Ivan Bjelica [SRB],6-0 6-3,,,,,,,,
14-Jul-03,Serbia & Montenegro F4,Clay,R32,768,559,(WC)Djokovic d. (4)Domenic Marafiote [AUS],6-2 6-3,,,,,,,,
23-Jun-03,Serbia & Montenegro F3,Clay,F,,973,(WC)Djokovic d. Cesar Ferrer Victoria [ESP],6-4 7-5,,,,,,,,
23-Jun-03,Serbia & Montenegro F3,Clay,SF,,559,(WC)Djokovic d. (6)Jaroslav Pospisil [CZE],4-6 7-5 7-5,,,,,,,,
23-Jun-03,Serbia & Montenegro F3,Clay,QF,,1021,(WC)Djokovic d. (Q)Goran Tosic [MNE],W/O,,,,,,,,
23-Jun-03,Serbia & Montenegro F3,Clay,R16,,1353,(WC)Djokovic d. (LL)Daniel Sebescen [YUG],6-2 6-2,,,,,,,,
23-Jun-03,Serbia & Montenegro F3,Clay,R32,,451,(WC)Djokovic d. (4)Darko Madjarovski [SRB],6-3 6-7(2) 6-4,,,,,,,,
16-Jun-03,Serbia & Montenegro F2,Clay,R32,,796,Manuel Jorquera [ITA] d. (WC)Djokovic,4-6 7-6(7) 6-2,,,,,,,,
06-Jan-03,Germany F1A,Hard,R32,,664,Alex Radulescu [GER] d. (WC)Djokovic,7-5 7-6(5),,,,,,,,
